profileID,respID,qID,altID,obsID,price,type,freshness,image
58,24,6,3,144,3,Honeycrisp,Average,honeycrisp.jpg
3,25,1,1,145,1,Honeycrisp,Excellent,honeycrisp.jpg
41,25,1,2,145,1.5,Fuji,Average,fuji.jpg
90,25,1,3,145,2.5,Red Delicious,Poor,redDelicious.jpg
73,25,2,1,146,1,Honeycrisp,Poor,honeycrisp.jpg
36,25,2,2,146,1,Fuji,Average,fuji.jpg
22,25,2,3,146,3,Gala,Excellent,gala.jpg
80,25,3,1,147,1.5,Red Delicious,Poor,redDelicious.jpg
19,25,3,2,147,2.5,Pink Lady,Excellent,pinkLady.jpg
23,25,3,3,147,3,Honeycrisp,Excellent,honeycrisp.jpg
21,25,4,1,148,3,Fuji,Excellent,fuji.jpg
39,25,4,2,148,1,Pink Lady,Average,pinkLady.jpg
7,25,4,3,148,1.5,Gala,Excellent,gala.jpg
11,25,5,1,149,2,Fuji,Excellent,fuji.jpg
90,25,5,2,149,2.5,Red Delicious,Poor,redDelicious.jpg
46,25,5,3,149,2,Fuji,Average,fuji.jpg
25,25,6,1,150,3,Red Delicious,Excellent,redDelicious.jpg
79,25,6,2,150,1.5,Pink Lady,Poor,pinkLady.jpg
63,25,6,3,150,3.5,Honeycrisp,Average,honeycrisp.jpg
52,26,1,1,151,2.5,Gala,Average,gala.jpg
14,26,1,2,151,2,Pink Lady,Excellent,pinkLady.jpg
86,26,1,3,151,2.5,Fuji,Poor,fuji.jpg
83,26,2,1,152,2,Honeycrisp,Poor,honeycrisp.jpg
18,26,2,2,152,2.5,Honeycrisp,Excellent,honeycrisp.jpg
67,26,2,3,152,4,Gala,Average,gala.jpg
55,26,3,1,153,2.5,Red Delicious,Average,redDelicious.jpg
57,26,3,2,153,3,Gala,Average,gala.jpg
2,26,3,3,153,1,Gala,Excellent,gala.jpg
95,26,4,1,154,3,Red Delicious,Poor,redDelicious.jpg
55,26,4,2,154,2.5,Red Delicious,Average,redDelicious.jpg
65,26,4,3,154,3.5,Red Delicious,Average,redDelicious.jpg
1,26,5,1,155,1,Fuji,Excellent,fuji.jpg
81,26,5,2,155,2,Fuji,Poor,fuji.jpg
10,26,5,3,155,1.5,Red Delicious,Excellent,redDelicious.jpg
36,26,6,1,156,1,Fuji,Average,fuji.jpg
87,26,6,2,156,2.5,Gala,Poor,gala.jpg
35,26,6,3,156,4,Red Delicious,Excellent,redDelicious.jpg
45,27,1,1,157,1.5,Red Delicious,Average,redDelicious.jpg
40,27,1,2,157,1,Red Delicious,Average,redDelicious.jpg
21,27,1,3,157,3,Fuji,Excellent,fuji.jpg
25,27,2,1,158,3,Red Delicious,Excellent,redDelicious.jpg
63,27,2,2,158,3.5,Honeycrisp,Average,honeycrisp.jpg
12,27,2,3,158,2,Gala,Excellent,gala.jpg
72,27,3,1,159,1,Gala,Poor,gala.jpg
97,27,3,2,159,3.5,Gala,Poor,gala.jpg
50,27,3,3,159,2,Red Delicious,Average,redDelicious.jpg
101,27,4,1,160,4,Fuji,Poor,fuji.jpg
27,27,4,2,160,3.5,Gala,Excellent,gala.jpg
12,27,4,3,160,2,Gala,Excellent,gala.jpg
24,27,5,1,161,3,Pink Lady,Excellent,pinkLady.jpg
56,27,5,2,161,3,Fuji,Average,fuji.jpg
61,27,5,3,161,3.5,Fuji,Average,fuji.jpg
34,27,6,1,162,4,Pink Lady,Excellent,pinkLady.jpg
99,27,6,2,162,3.5,Pink Lady,Poor,pinkLady.jpg
47,27,6,3,162,2,Gala,Average,gala.jpg
33,28,1,1,163,4,Honeycrisp,Excellent,honeycrisp.jpg
14,28,1,2,163,2,Pink Lady,Excellent,pinkLady.jpg
52,28,1,3,163,2.5,Gala,Average,gala.jpg
2,28,2,1,164,1,Gala,Excellent,gala.jpg
75,28,2,2,164,1,Red Delicious,Poor,redDelicious.jpg
25,28,2,3,164,3,Red Delicious,Excellent,redDelicious.jpg
76,28,3,1,165,1.5,Fuji,Poor,fuji.jpg
24,28,3,2,165,3,Pink Lady,Excellent,pinkLady.jpg
45,28,3,3,165,1.5,Red Delicious,Average,redDelicious.jpg
32,28,4,1,166,4,Gala,Excellent,gala.jpg
91,28,4,2,166,3,Fuji,Poor,fuji.jpg
6,28,4,3,166,1.5,Fuji,Excellent,fuji.jpg
89,28,5,1,167,2.5,Pink Lady,Poor,pinkLady.jpg
83,28,5,2,167,2,Honeycrisp,Poor,honeycrisp.jpg
82,28,5,3,167,2,Gala,Poor,gala.jpg
15,28,6,1,168,2,Red Delicious,Excellent,redDelicious.jpg
42,28,6,2,168,1.5,Gala,Average,gala.jpg
54,28,6,3,168,2.5,Pink Lady,Average,pinkLady.jpg
57,29,1,1,169,3,Gala,Average,gala.jpg
9,29,1,2,169,1.5,Pink Lady,Excellent,pinkLady.jpg
18,29,1,3,169,2.5,Honeycrisp,Excellent,honeycrisp.jpg
71,29,2,1,170,1,Fuji,Poor,fuji.jpg
11,29,2,2,170,2,Fuji,Excellent,fuji.jpg
57,29,2,3,170,3,Gala,Average,gala.jpg
10,29,3,1,171,1.5,Red Delicious,Excellent,redDelicious.jpg
51,29,3,2,171,2.5,Fuji,Average,fuji.jpg
86,29,3,3,171,2.5,Fuji,Poor,fuji.jpg
82,29,4,1,172,2,Gala,Poor,gala.jpg
44,29,4,2,172,1.5,Pink Lady,Average,pinkLady.jpg
61,29,4,3,172,3.5,Fuji,Average,fuji.jpg
63,29,5,1,173,3.5,Honeycrisp,Average,honeycrisp.jpg
48,29,5,2,173,2,Honeycrisp,Average,honeycrisp.jpg
90,29,5,3,173,2.5,Red Delicious,Poor,redDelicious.jpg
65,29,6,1,174,3.5,Red Delicious,Average,redDelicious.jpg
3,29,6,2,174,1,Honeycrisp,Excellent,honeycrisp.jpg
46,29,6,3,174,2,Fuji,Average,fuji.jpg
98,30,1,1,175,3.5,Honeycrisp,Poor,honeycrisp.jpg
16,30,1,2,175,2.5,Fuji,Excellent,fuji.jpg
48,30,1,3,175,2,Honeycrisp,Average,honeycrisp.jpg
89,30,2,1,176,2.5,Pink Lady,Poor,pinkLady.jpg
9,30,2,2,176,1.5,Pink Lady,Excellent,pinkLady.jpg
67,30,2,3,176,4,Gala,Average,gala.jpg
97,30,3,1,177,3.5,Gala,Poor,gala.jpg
93,30,3,2,177,3,Honeycrisp,Poor,honeycrisp.jpg
94,30,3,3,177,3,Pink Lady,Poor,pinkLady.jpg
79,30,4,1,178,1.5,Pink Lady,Poor,pinkLady.jpg
5,30,4,2,178,1,Red Delicious,Excellent,redDelicious.jpg
9,30,4,3,178,1.5,Pink Lady,Excellent,pinkLady.jpg
85,30,5,1,179,2,Red Delicious,Poor,redDelicious.jpg
46,30,5,2,179,2,Fuji,Average,fuji.jpg
101,30,5,3,179,4,Fuji,Poor,fuji.jpg
65,30,6,1,180,3.5,Red Delicious,Average,redDelicious.jpg
18,30,6,2,180,2.5,Honeycrisp,Excellent,honeycrisp.jpg
68,30,6,3,180,4,Honeycrisp,Average,honeycrisp.jpg
62,31,1,1,181,3.5,Gala,Average,gala.jpg
74,31,1,2,181,1,Pink Lady,Poor,pinkLady.jpg
52,31,1,3,181,2.5,Gala,Average,gala.jpg
13,31,2,1,182,2,Honeycrisp,Excellent,honeycrisp.jpg
62,31,2,2,182,3.5,Gala,Average,gala.jpg
94,31,2,3,182,3,Pink Lady,Poor,pinkLady.jpg
70,31,3,1,183,4,Red Delicious,Average,redDelicious.jpg
5,31,3,2,183,1,Red Delicious,Excellent,redDelicious.jpg
87,31,3,3,183,2.5,Gala,Poor,gala.jpg
52,31,4,1,184,2.5,Gala,Average,gala.jpg
64,31,4,2,184,3.5,Pink Lady,Average,pinkLady.jpg
55,31,4,3,184,2.5,Red Delicious,Average,redDelicious.jpg
9,31,5,1,185,1.5,Pink Lady,Excellent,pinkLady.jpg
72,31,5,2,185,1,Gala,Poor,gala.jpg
90,31,5,3,185,2.5,Red Delicious,Poor,redDelicious.jpg
57,31,6,1,186,3,Gala,Average,gala.jpg
66,31,6,2,186,4,Fuji,Average,fuji.jpg
79,31,6,3,186,1.5,Pink Lady,Poor,pinkLady.jpg
40,32,1,1,187,1,Red Delicious,Average,redDelicious.jpg
71,32,1,2,187,1,Fuji,Poor,fuji.jpg
76,32,1,3,187,1.5,Fuji,Poor,fuji.jpg
36,32,2,1,188,1,Fuji,Average,fuji.jpg
16,32,2,2,188,2.5,Fuji,Excellent,fuji.jpg
20,32,2,3,188,2.5,Red Delicious,Excellent,redDelicious.jpg
36,32,3,1,189,1,Fuji,Average,fuji.jpg
52,32,3,2,189,2.5,Gala,Average,gala.jpg
97,32,3,3,189,3.5,Gala,Poor,gala.jpg
98,32,4,1,190,3.5,Honeycrisp,Poor,honeycrisp.jpg
61,32,4,2,190,3.5,Fuji,Average,fuji.jpg
104,32,4,3,190,4,Pink Lady,Poor,pinkLady.jpg
65,32,5,1,191,3.5,Red Delicious,Average,redDelicious.jpg
80,32,5,2,191,1.5,Red Delicious,Poor,redDelicious.jpg
9,32,5,3,191,1.5,Pink Lady,Excellent,pinkLady.jpg
36,32,6,1,192,1,Fuji,Average,fuji.jpg
49,32,6,2,192,2,Pink Lady,Average,pinkLady.jpg
95,32,6,3,192,3,Red Delicious,Poor,redDelicious.jpg
50,33,1,1,193,2,Red Delicious,Average,redDelicious.jpg
91,33,1,2,193,3,Fuji,Poor,fuji.jpg
101,33,1,3,193,4,Fuji,Poor,fuji.jpg
43,33,2,1,194,1.5,Honeycrisp,Average,honeycrisp.jpg
57,33,2,2,194,3,Gala,Average,gala.jpg
19,33,2,3,194,2.5,Pink Lady,Excellent,pinkLady.jpg
88,33,3,1,195,2.5,Honeycrisp,Poor,honeycrisp.jpg
93,33,3,2,195,3,Honeycrisp,Poor,honeycrisp.jpg
18,33,3,3,195,2.5,Honeycrisp,Excellent,honeycrisp.jpg
56,33,4,1,196,3,Fuji,Average,fuji.jpg
101,33,4,2,196,4,Fuji,Poor,fuji.jpg
3,33,4,3,196,1,Honeycrisp,Excellent,honeycrisp.jpg
76,33,5,1,197,1.5,Fuji,Poor,fuji.jpg
86,33,5,2,197,2.5,Fuji,Poor,fuji.jpg
92,33,5,3,197,3,Gala,Poor,gala.jpg
95,33,6,1,198,3,Red Delicious,Poor,redDelicious.jpg
65,33,6,2,198,3.5,Red Delicious,Average,redDelicious.jpg
44,33,6,3,198,1.5,Pink Lady,Average,pinkLady.jpg
47,34,1,1,199,2,Gala,Average,gala.jpg
91,34,1,2,199,3,Fuji,Poor,fuji.jpg
28,34,1,3,199,3.5,Honeycrisp,Excellent,honeycrisp.jpg
57,34,2,1,200,3,Gala,Average,gala.jpg
89,34,2,2,200,2.5,Pink Lady,Poor,pinkLady.jpg
61,34,2,3,200,3.5,Fuji,Average,fuji.jpg
81,34,3,1,201,2,Fuji,Poor,fuji.jpg
21,34,3,2,201,3,Fuji,Excellent,fuji.jpg
10,34,3,3,201,1.5,Red Delicious,Excellent,redDelicious.jpg
6,34,4,1,202,1.5,Fuji,Excellent,fuji.jpg
51,34,4,2,202,2.5,Fuji,Average,fuji.jpg
94,34,4,3,202,3,Pink Lady,Poor,pinkLady.jpg
24,34,5,1,203,3,Pink Lady,Excellent,pinkLady.jpg
76,34,5,2,203,1.5,Fuji,Poor,fuji.jpg
88,34,5,3,203,2.5,Honeycrisp,Poor,honeycrisp.jpg
26,34,6,1,204,3.5,Fuji,Excellent,fuji.jpg
21,34,6,2,204,3,Fuji,Excellent,fuji.jpg
80,34,6,3,204,1.5,Red Delicious,Poor,redDelicious.jpg
22,35,1,1,205,3,Gala,Excellent,gala.jpg
96,35,1,2,205,3.5,Fuji,Poor,fuji.jpg
3,35,1,3,205,1,Honeycrisp,Excellent,honeycrisp.jpg
34,35,2,1,206,4,Pink Lady,Excellent,pinkLady.jpg
40,35,2,2,206,1,Red Delicious,Average,redDelicious.jpg
75,35,2,3,206,1,Red Delicious,Poor,redDelicious.jpg
26,35,3,1,207,3.5,Fuji,Excellent,fuji.jpg
48,35,3,2,207,2,Honeycrisp,Average,honeycrisp.jpg
55,35,3,3,207,2.5,Red Delicious,Average,redDelicious.jpg
50,35,4,1,208,2,Red Delicious,Average,redDelicious.jpg
29,35,4,2,208,3.5,Pink Lady,Excellent,pinkLady.jpg
54,35,4,3,208,2.5,Pink Lady,Average,pinkLady.jpg
54,35,5,1,209,2.5,Pink Lady,Average,pinkLady.jpg
74,35,5,2,209,1,Pink Lady,Poor,pinkLady.jpg
71,35,5,3,209,1,Fuji,Poor,fuji.jpg
1,35,6,1,210,1,Fuji,Excellent,fuji.jpg
29,35,6,2,210,3.5,Pink Lady,Excellent,pinkLady.jpg
54,35,6,3,210,2.5,Pink Lady,Average,pinkLady.jpg
84,36,1,1,211,2,Pink Lady,Poor,pinkLady.jpg
23,36,1,2,211,3,Honeycrisp,Excellent,honeycrisp.jpg
45,36,1,3,211,1.5,Red Delicious,Average,redDelicious.jpg
69,36,2,1,212,4,Pink Lady,Average,pinkLady.jpg
59,36,2,2,212,3,Pink Lady,Average,pinkLady.jpg
63,36,2,3,212,3.5,Honeycrisp,Average,honeycrisp.jpg
100,36,3,1,213,3.5,Red Delicious,Poor,redDelicious.jpg
52,36,3,2,213,2.5,Gala,Average,gala.jpg
47,36,3,3,213,2,Gala,Average,gala.jpg
40,36,4,1,214,1,Red Delicious,Average,redDelicious.jpg
67,36,4,2,214,4,Gala,Average,gala.jpg
72,36,4,3,214,1,Gala,Poor,gala.jpg
86,36,5,1,215,2.5,Fuji,Poor,fuji.jpg
91,36,5,2,215,3,Fuji,Poor,fuji.jpg
56,36,5,3,215,3,Fuji,Average,fuji.jpg
101,36,6,1,216,4,Fuji,Poor,fuji.jpg
32,36,6,2,216,4,Gala,Excellent,gala.jpg
50,36,6,3,216,2,Red Delicious,Average,redDelicious.jpg
93,37,1,1,217,3,Honeycrisp,Poor,honeycrisp.jpg
55,37,1,2,217,2.5,Red Delicious,Average,redDelicious.jpg
92,37,1,3,217,3,Gala,Poor,gala.jpg
44,37,2,1,218,1.5,Pink Lady,Average,pinkLady.jpg
45,37,2,2,218,1.5,Red Delicious,Average,redDelicious.jpg
86,37,2,3,218,2.5,Fuji,Poor,fuji.jpg
33,37,3,1,219,4,Honeycrisp,Excellent,honeycrisp.jpg
53,37,3,2,219,2.5,Honeycrisp,Average,honeycrisp.jpg
41,37,3,3,219,1.5,Fuji,Average,fuji.jpg
18,37,4,1,220,2.5,Honeycrisp,Excellent,honeycrisp.jpg
96,37,4,2,220,3.5,Fuji,Poor,fuji.jpg
78,37,4,3,220,1.5,Honeycrisp,Poor,honeycrisp.jpg
61,37,5,1,221,3.5,Fuji,Average,fuji.jpg
40,37,5,2,221,1,Red Delicious,Average,redDelicious.jpg
31,37,5,3,221,4,Fuji,Excellent,fuji.jpg
90,37,6,1,222,2.5,Red Delicious,Poor,redDelicious.jpg
52,37,6,2,222,2.5,Gala,Average,gala.jpg
35,37,6,3,222,4,Red Delicious,Excellent,redDelicious.jpg
105,38,1,1,223,4,Red Delicious,Poor,redDelicious.jpg
22,38,1,2,223,3,Gala,Excellent,gala.jpg
85,38,1,3,223,2,Red Delicious,Poor,redDelicious.jpg
10,38,2,1,224,1.5,Red Delicious,Excellent,redDelicious.jpg
101,38,2,2,224,4,Fuji,Poor,fuji.jpg
61,38,2,3,224,3.5,Fuji,Average,fuji.jpg
77,38,3,1,225,1.5,Gala,Poor,gala.jpg
101,38,3,2,225,4,Fuji,Poor,fuji.jpg
6,38,3,3,225,1.5,Fuji,Excellent,fuji.jpg
48,38,4,1,226,2,Honeycrisp,Average,honeycrisp.jpg
25,38,4,2,226,3,Red Delicious,Excellent,redDelicious.jpg
45,38,4,3,226,1.5,Red Delicious,Average,redDelicious.jpg
83,38,5,1,227,2,Honeycrisp,Poor,honeycrisp.jpg
9,38,5,2,227,1.5,Pink Lady,Excellent,pinkLady.jpg
36,38,5,3,227,1,Fuji,Average,fuji.jpg
16,38,6,1,228,2.5,Fuji,Excellent,fuji.jpg
48,38,6,2,228,2,Honeycrisp,Average,honeycrisp.jpg
32,38,6,3,228,4,Gala,Excellent,gala.jpg
54,39,1,1,229,2.5,Pink Lady,Average,pinkLady.jpg
51,39,1,2,229,2.5,Fuji,Average,fuji.jpg
81,39,1,3,229,2,Fuji,Poor,fuji.jpg
96,39,2,1,230,3.5,Fuji,Poor,fuji.jpg
94,39,2,2,230,3,Pink Lady,Poor,pinkLady.jpg
4,39,2,3,230,1,Pink Lady,Excellent,pinkLady.jpg
71,39,3,1,231,1,Fuji,Poor,fuji.jpg
1,39,3,2,231,1,Fuji,Excellent,fuji.jpg
86,39,3,3,231,2.5,Fuji,Poor,fuji.jpg
50,39,4,1,232,2,Red Delicious,Average,redDelicious.jpg
99,39,4,2,232,3.5,Pink Lady,Poor,pinkLady.jpg
25,39,4,3,232,3,Red Delicious,Excellent,redDelicious.jpg
28,39,5,1,233,3.5,Honeycrisp,Excellent,honeycrisp.jpg
89,39,5,2,233,2.5,Pink Lady,Poor,pinkLady.jpg
62,39,5,3,233,3.5,Gala,Average,gala.jpg
81,39,6,1,234,2,Fuji,Poor,fuji.jpg
101,39,6,2,234,4,Fuji,Poor,fuji.jpg
2,39,6,3,234,1,Gala,Excellent,gala.jpg
27,40,1,1,235,3.5,Gala,Excellent,gala.jpg
30,40,1,2,235,3.5,Red Delicious,Excellent,redDelicious.jpg
78,40,1,3,235,1.5,Honeycrisp,Poor,honeycrisp.jpg
58,40,2,1,236,3,Honeycrisp,Average,honeycrisp.jpg
5,40,2,2,236,1,Red Delicious,Excellent,redDelicious.jpg
53,40,2,3,236,2.5,Honeycrisp,Average,honeycrisp.jpg
8,40,3,1,237,1.5,Honeycrisp,Excellent,honeycrisp.jpg
73,40,3,2,237,1,Honeycrisp,Poor,honeycrisp.jpg
47,40,3,3,237,2,Gala,Average,gala.jpg
20,40,4,1,238,2.5,Red Delicious,Excellent,redDelicious.jpg
21,40,4,2,238,3,Fuji,Excellent,fuji.jpg
101,40,4,3,238,4,Fuji,Poor,fuji.jpg
48,40,5,1,239,2,Honeycrisp,Average,honeycrisp.jpg
5,40,5,2,239,1,Red Delicious,Excellent,redDelicious.jpg
69,40,5,3,239,4,Pink Lady,Average,pinkLady.jpg
17,40,6,1,240,2.5,Gala,Excellent,gala.jpg
91,40,6,2,240,3,Fuji,Poor,fuji.jpg
84,40,6,3,240,2,Pink Lady,Poor,pinkLady.jpg
97,41,1,1,241,3.5,Gala,Poor,gala.jpg
54,41,1,2,241,2.5,Pink Lady,Average,pinkLady.jpg
4,41,1,3,241,1,Pink Lady,Excellent,pinkLady.jpg
59,41,2,1,242,3,Pink Lady,Average,pinkLady.jpg
44,41,2,2,242,1.5,Pink Lady,Average,pinkLady.jpg
65,41,2,3,242,3.5,Red Delicious,Average,redDelicious.jpg
8,41,3,1,243,1.5,Honeycrisp,Excellent,honeycrisp.jpg
39,41,3,2,243,1,Pink Lady,Average,pinkLady.jpg
48,41,3,3,243,2,Honeycrisp,Average,honeycrisp.jpg
86,41,4,1,244,2.5,Fuji,Poor,fuji.jpg
9,41,4,2,244,1.5,Pink Lady,Excellent,pinkLady.jpg
50,41,4,3,244,2,Red Delicious,Average,redDelicious.jpg
73,41,5,1,245,1,Honeycrisp,Poor,honeycrisp.jpg
102,41,5,2,245,4,Gala,Poor,gala.jpg
29,41,5,3,245,3.5,Pink Lady,Excellent,pinkLady.jpg
54,41,6,1,246,2.5,Pink Lady,Average,pinkLady.jpg
16,41,6,2,246,2.5,Fuji,Excellent,fuji.jpg
96,41,6,3,246,3.5,Fuji,Poor,fuji.jpg
59,42,1,1,247,3,Pink Lady,Average,pinkLady.jpg
21,42,1,2,247,3,Fuji,Excellent,fuji.jpg
32,42,1,3,247,4,Gala,Excellent,gala.jpg
49,42,2,1,248,2,Pink Lady,Average,pinkLady.jpg
79,42,2,2,248,1.5,Pink Lady,Poor,pinkLady.jpg
53,42,2,3,248,2.5,Honeycrisp,Average,honeycrisp.jpg
65,42,3,1,249,3.5,Red Delicious,Average,redDelicious.jpg
35,42,3,2,249,4,Red Delicious,Excellent,redDelicious.jpg
63,42,3,3,249,3.5,Honeycrisp,Average,honeycrisp.jpg
41,42,4,1,250,1.5,Fuji,Average,fuji.jpg
39,42,4,2,250,1,Pink Lady,Average,pinkLady.jpg
78,42,4,3,250,1.5,Honeycrisp,Poor,honeycrisp.jpg
18,42,5,1,251,2.5,Honeycrisp,Excellent,honeycrisp.jpg
25,42,5,2,251,3,Red Delicious,Excellent,redDelicious.jpg
53,42,5,3,251,2.5,Honeycrisp,Average,honeycrisp.jpg
48,42,6,1,252,2,Honeycrisp,Average,honeycrisp.jpg
81,42,6,2,252,2,Fuji,Poor,fuji.jpg
95,42,6,3,252,3,Red Delicious,Poor,redDelicious.jpg
98,43,1,1,253,3.5,Honeycrisp,Poor,honeycrisp.jpg
81,43,1,2,253,2,Fuji,Poor,fuji.jpg
58,43,1,3,253,3,Honeycrisp,Average,honeycrisp.jpg
13,43,2,1,254,2,Honeycrisp,Excellent,honeycrisp.jpg
61,43,2,2,254,3.5,Fuji,Average,fuji.jpg
6,43,2,3,254,1.5,Fuji,Excellent,fuji.jpg
43,43,3,1,255,1.5,Honeycrisp,Average,honeycrisp.jpg
80,43,3,2,255,1.5,Red Delicious,Poor,redDelicious.jpg
82,43,3,3,255,2,Gala,Poor,gala.jpg
5,43,4,1,256,1,Red Delicious,Excellent,redDelicious.jpg
56,43,4,2,256,3,Fuji,Average,fuji.jpg
103,43,4,3,256,4,Honeycrisp,Poor,honeycrisp.jpg
25,43,5,1,257,3,Red Delicious,Excellent,redDelicious.jpg
38,43,5,2,257,1,Honeycrisp,Average,honeycrisp.jpg
73,43,5,3,257,1,Honeycrisp,Poor,honeycrisp.jpg
29,43,6,1,258,3.5,Pink Lady,Excellent,pinkLady.jpg
32,43,6,2,258,4,Gala,Excellent,gala.jpg
20,43,6,3,258,2.5,Red Delicious,Excellent,redDelicious.jpg
75,44,1,1,259,1,Red Delicious,Poor,redDelicious.jpg
35,44,1,2,259,4,Red Delicious,Excellent,redDelicious.jpg
14,44,1,3,259,2,Pink Lady,Excellent,pinkLady.jpg
52,44,2,1,260,2.5,Gala,Average,gala.jpg
65,44,2,2,260,3.5,Red Delicious,Average,redDelicious.jpg
2,44,2,3,260,1,Gala,Excellent,gala.jpg
43,44,3,1,261,1.5,Honeycrisp,Average,honeycrisp.jpg
68,44,3,2,261,4,Honeycrisp,Average,honeycrisp.jpg
38,44,3,3,261,1,Honeycrisp,Average,honeycrisp.jpg
9,44,4,1,262,1.5,Pink Lady,Excellent,pinkLady.jpg
60,44,4,2,262,3,Red Delicious,Average,redDelicious.jpg
72,44,4,3,262,1,Gala,Poor,gala.jpg
5,44,5,1,263,1,Red Delicious,Excellent,redDelicious.jpg
67,44,5,2,263,4,Gala,Average,gala.jpg
93,44,5,3,263,3,Honeycrisp,Poor,honeycrisp.jpg
51,44,6,1,264,2.5,Fuji,Average,fuji.jpg
55,44,6,2,264,2.5,Red Delicious,Average,redDelicious.jpg
82,44,6,3,264,2,Gala,Poor,gala.jpg
101,45,1,1,265,4,Fuji,Poor,fuji.jpg
26,45,1,2,265,3.5,Fuji,Excellent,fuji.jpg
93,45,1,3,265,3,Honeycrisp,Poor,honeycrisp.jpg
39,45,2,1,266,1,Pink Lady,Average,pinkLady.jpg
21,45,2,2,266,3,Fuji,Excellent,fuji.jpg
9,45,2,3,266,1.5,Pink Lady,Excellent,pinkLady.jpg
99,45,3,1,267,3.5,Pink Lady,Poor,pinkLady.jpg
103,45,3,2,267,4,Honeycrisp,Poor,honeycrisp.jpg
101,45,3,3,267,4,Fuji,Poor,fuji.jpg
70,45,4,1,268,4,Red Delicious,Average,redDelicious.jpg
11,45,4,2,268,2,Fuji,Excellent,fuji.jpg
21,45,4,3,268,3,Fuji,Excellent,fuji.jpg
50,45,5,1,269,2,Red Delicious,Average,redDelicious.jpg
35,45,5,2,269,4,Red Delicious,Excellent,redDelicious.jpg
13,45,5,3,269,2,Honeycrisp,Excellent,honeycrisp.jpg
40,45,6,1,270,1,Red Delicious,Average,redDelicious.jpg
37,45,6,2,270,1,Gala,Average,gala.jpg
98,45,6,3,270,3.5,Honeycrisp,Poor,honeycrisp.jpg
66,46,1,1,271,4,Fuji,Average,fuji.jpg
105,46,1,2,271,4,Red Delicious,Poor,redDelicious.jpg
82,46,1,3,271,2,Gala,Poor,gala.jpg
81,46,2,1,272,2,Fuji,Poor,fuji.jpg
90,46,2,2,272,2.5,Red Delicious,Poor,redDelicious.jpg
14,46,2,3,272,2,Pink Lady,Excellent,pinkLady.jpg
22,46,3,1,273,3,Gala,Excellent,gala.jpg
8,46,3,2,273,1.5,Honeycrisp,Excellent,honeycrisp.jpg
96,46,3,3,273,3.5,Fuji,Poor,fuji.jpg
64,46,4,1,274,3.5,Pink Lady,Average,pinkLady.jpg
71,46,4,2,274,1,Fuji,Poor,fuji.jpg
60,46,4,3,274,3,Red Delicious,Average,redDelicious.jpg
32,46,5,1,275,4,Gala,Excellent,gala.jpg
21,46,5,2,275,3,Fuji,Excellent,fuji.jpg
57,46,5,3,275,3,Gala,Average,gala.jpg
62,46,6,1,276,3.5,Gala,Average,gala.jpg
13,46,6,2,276,2,Honeycrisp,Excellent,honeycrisp.jpg
92,46,6,3,276,3,Gala,Poor,gala.jpg
78,47,1,1,277,1.5,Honeycrisp,Poor,honeycrisp.jpg
12,47,1,2,277,2,Gala,Excellent,gala.jpg
104,47,1,3,277,4,Pink Lady,Poor,pinkLady.jpg
11,47,2,1,278,2,Fuji,Excellent,fuji.jpg
73,47,2,2,278,1,Honeycrisp,Poor,honeycrisp.jpg
31,47,2,3,278,4,Fuji,Excellent,fuji.jpg
56,47,3,1,279,3,Fuji,Average,fuji.jpg
43,47,3,2,279,1.5,Honeycrisp,Average,honeycrisp.jpg
29,47,3,3,279,3.5,Pink Lady,Excellent,pinkLady.jpg
33,47,4,1,280,4,Honeycrisp,Excellent,honeycrisp.jpg
23,47,4,2,280,3,Honeycrisp,Excellent,honeycrisp.jpg
27,47,4,3,280,3.5,Gala,Excellent,gala.jpg
99,47,5,1,281,3.5,Pink Lady,Poor,pinkLady.jpg
70,47,5,2,281,4,Red Delicious,Average,redDelicious.jpg
82,47,5,3,281,2,Gala,Poor,gala.jpg
65,47,6,1,282,3.5,Red Delicious,Average,redDelicious.jpg
66,47,6,2,282,4,Fuji,Average,fuji.jpg
6,47,6,3,282,1.5,Fuji,Excellent,fuji.jpg
75,48,1,1,283,1,Red Delicious,Poor,redDelicious.jpg
40,48,1,2,283,1,Red Delicious,Average,redDelicious.jpg
56,48,1,3,283,3,Fuji,Average,fuji.jpg
61,48,2,1,284,3.5,Fuji,Average,fuji.jpg
9,48,2,2,284,1.5,Pink Lady,Excellent,pinkLady.jpg
91,48,2,3,284,3,Fuji,Poor,fuji.jpg
12,48,3,1,285,2,Gala,Excellent,gala.jpg
46,48,3,2,285,2,Fuji,Average,fuji.jpg
8,48,3,3,285,1.5,Honeycrisp,Excellent,honeycrisp.jpg
47,48,4,1,286,2,Gala,Average,gala.jpg
49,48,4,2,286,2,Pink Lady,Average,pinkLady.jpg
104,48,4,3,286,4,Pink Lady,Poor,pinkLady.jpg
16,48,5,1,287,2.5,Fuji,Excellent,fuji.jpg
102,48,5,2,287,4,Gala,Poor,gala.jpg
30,48,5,3,287,3.5,Red Delicious,Excellent,redDelicious.jpg
69,48,6,1,288,4,Pink Lady,Average,pinkLady.jpg
47,48,6,2,288,2,Gala,Average,gala.jpg
11,48,6,3,288,2,Fuji,Excellent,fuji.jpg
6,49,1,1,289,1.5,Fuji,Excellent,fuji.jpg
24,49,1,2,289,3,Pink Lady,Excellent,pinkLady.jpg
